Gene_ID,Gene_Name,Colon_FoldChange,Colon_pValue,Lung_FoldChange,Lung_pValue,Abs_Colon_FoldChange,Abs_Lung_FoldChange
ENSG00000063176,SPHK2,-1.5,0.0441513223308019,-0.5,0.589334291045963,1.5,0.5
ENSG00000063241,ISOC2,-2.3,0.00013714107128788,-0.8,0.532181285181337,2.3,0.8
ENSG00000063761,ADCK1,-2.0,0.0035082293050048,-0.8,0.50363604884667,2.0,0.8
ENSG00000064490,RFXANK,-1.7,0.023757606995546,1.0,0.356730676346612,1.7,1.0
ENSG00000064545,TMEM161A,-1.8,0.0110870914571575,-0.7,0.572893780882703,1.8,0.7
ENSG00000064547,LPAR2,-2.5,0.000399702387704515,1.2,0.0995092980372025,2.5,1.2
ENSG00000064787,BCAS1,-2.4,0.0018737433207455,0.2,0.898482615281999,2.4,0.2
ENSG00000064989,CALCRL,2.3,0.000259256985978125,0.3,0.606371311180085,2.3,0.3
ENSG00000065029,ZNF76,-1.8,2.01015185081254e-05,-0.9,0.226444219745918,1.8,0.9
ENSG00000065618,COL17A1,-2.1,0.0109152920155879,1.1,0.122539032982639,2.1,1.1
ENSG00000065675,PRKCQ,-1.8,0.0011464574713456,-0.6,0.376032331714441,1.8,0.6
ENSG00000066230,SLC9A3,-2.3,0.0041306340739931,2.1,0.100502645094476,2.3,2.1
ENSG00000066735,KIF26A,-1.7,0.0118332467270509,-0.2,0.859106996619022,1.7,0.2
ENSG00000067221,STOML1,-1.5,0.0046261088899181,-0.5,0.541707801331858,1.5,0.5
ENSG00000067601,PMS2P4,-1.7,0.0132958743367808,-1.5,0.0810084662270045,1.7,1.5
ENSG00000067606,PRKCZ,-2.9,9.39155166210547e-06,-0.5,0.601921839982566,2.9,0.5
ENSG00000067715,SYT1,1.6,0.0111487992886684,-2.1,0.0022872005017975,1.6,2.1
ENSG00000068137,PLEKHH3,-2.6,1.18582529433332e-07,-0.5,0.553816611666872,2.6,0.5
ENSG00000068366,ACSL4,1.6,2.38175207936849e-05,0.9,0.0087451395922625,1.6,0.9
ENSG00000068724,TTC7A,-1.5,2.08299882888206e-06,-1.3,0.000236768884062508,1.5,1.3
ENSG00000069696,DRD4,-2.4,0.037423595429832,-0.8,0.595651284144287,2.4,0.8
ENSG00000069702,TGFBR3,2.1,1.58765621752017e-07,-0.2,0.750612893203925,2.1,0.2
ENSG00000069764,PLA2G10,-2.1,0.0127035137017218,-0.4,0.737991427758059,2.1,0.4
ENSG00000069812,HES2,-2.1,0.00061254179711384,-0.6,0.659695689562362,2.1,0.6
ENSG00000070190,DAPP1,-1.8,0.0030512202953466,0.3,0.596011414337821,1.8,0.3
ENSG00000070404,FSTL3,1.8,0.0123989400191437,-0.3,0.691207935095619,1.8,0.3
ENSG00000070413,DGCR2,-1.7,0.000730140497988034,-0.8,0.127029361155253,1.7,0.8
ENSG00000070759,TESK2,-1.6,0.0035528383865675,-0.1,0.868090112435972,1.6,0.1
ENSG00000070831,CDC42,1.6,0.0093737874559546,0.1,0.90045819317987,1.6,0.1
ENSG00000071246,VASH1,-1.8,6.36757329521054e-05,-1.1,0.087834852794929,1.8,1.1
ENSG00000071539,TRIP13,-1.5,0.0220252471576283,0.7,0.498610779504457,1.5,0.7
ENSG00000071655,MBD3,-1.8,0.0089702769997778,-0.6,0.502866677537789,1.8,0.6
ENSG00000071894,CPSF1,-1.6,0.0020479186719156,-0.2,0.822060487321183,1.6,0.2
ENSG00000071967,CYBRD1,1.5,0.0059767626245689,-0.3,0.441020200373517,1.5,0.3
ENSG00000071991,CDH19,1.7,0.000463742743040175,0.5,0.20428183340676,1.7,0.5
ENSG00000072041,SLC6A15,2.2,0.0115371947622216,0.8,0.574484091853258,2.2,0.8
ENSG00000072401,UBE2D1,1.8,5.24495810542705e-07,1.6,1.9087267842232002e-11,1.8,1.6
ENSG00000072858,SIDT1,-1.5,0.0460852915984049,-0.7,0.242167157742296,1.5,0.7
ENSG00000073111,MCM2,-2.4,0.0019643072914734,2.5,0.0033391202099362,2.4,2.5
ENSG00000073169,SELENOO,-1.6,0.02369518099159,-0.5,0.540139028244448,1.6,0.5
ENSG00000073282,TP63,-2.1,0.0336644538392631,0.8,0.263667976217087,2.1,0.8
ENSG00000073578,SDHA,-1.7,2.47815266011786e-05,-0.3,0.61561063122839,1.7,0.3
ENSG00000073605,GSDMB,-1.7,4.06101149893972e-06,-0.3,0.693016043471485,1.7,0.3
ENSG00000073737,DHRS9,-1.8,0.0475342421796741,1.0,0.0455417160023508,1.8,1.0
ENSG00000073861,TBX21,-3.2,0.0022359424080607,-1.6,0.100572200985985,3.2,1.6
ENSG00000074582,BCS1L,-1.9,0.0209536929585422,-0.2,0.890030413330754,1.9,0.2
ENSG00000075218,GTSE1,-2.2,0.0018272515478451,0.1,0.961638439064913,2.2,0.1
ENSG00000075234,TTC38,-1.6,0.0158825281274179,0.8,0.23139055598111,1.6,0.8
ENSG00000075240,GRAMD4,-1.8,0.0069317776115448,-1.5,0.0306789744840609,1.8,1.5
ENSG00000075275,CELSR1,-2.3,2.73058205133839e-05,-0.4,0.599800730100044,2.3,0.4
ENSG00000075399,VPS9D1,-2.4,1.48174027182363e-05,1.0,0.294997126295242,2.4,1.0
ENSG00000076201,PTPN23,-1.6,0.0058687325146311,-0.4,0.585258965201255,1.6,0.4
ENSG00000076344,RGS11,-3.0,6.46384811973423e-08,-1.1,0.161236065305186,3.0,1.1
ENSG00000076356,PLXNA2,-1.6,1.65877028440696e-05,-0.9,0.172277382709851,1.6,0.9
ENSG00000076382,SPAG5,-2.1,0.0033760471336222,0.3,0.745734153804435,2.1,0.3
ENSG00000076604,TRAF4,-2.4,0.000991485355248669,-1.0,0.280062814928189,2.4,1.0
ENSG00000076864,RAP1GAP,-1.9,0.021878267402063,-1.8,0.0845764243786476,1.9,1.8
ENSG00000076944,STXBP2,-1.9,0.0033936720801383,1.3,0.052494812812318,1.9,1.3
ENSG00000077463,SIRT6,-1.6,0.0372690494161452,-0.4,0.771923698216531,1.6,0.4
ENSG00000078328,RBFOX1,-1.7,0.0044190742018655,-2.8,0.0257421037104158,1.7,2.8
ENSG00000078725,BRINP1,2.6,0.0144341499601325,-1.3,0.211953899659339,2.6,1.3
ENSG00000078814,MYH7B,-2.6,3.41005574572506e-05,-2.2,0.000149916553367999,2.6,2.2
ENSG00000079215,SLC1A3,1.5,0.0297675434317044,1.0,0.038631868851413,1.5,1.0
ENSG00000079313,REXO1,-1.5,0.0451605657522054,-0.5,0.425247514185176,1.5,0.5
ENSG00000079462,PAFAH1B3,-1.8,0.0162559841812724,0.2,0.86106366451854,1.8,0.2
ENSG00000080293,SCTR,-3.5,3.15109610229388e-05,-1.7,0.0203143864673404,3.5,1.7
ENSG00000080986,NDC80,-2.1,0.0023760944973786,0.5,0.657459111904563,2.1,0.5
ENSG00000081041,CXCL2,-1.6,0.0293326082059795,-0.8,0.220440512153904,1.6,0.8
ENSG00000081692,JMJD4,-2.4,0.0010922175173314,-0.4,0.793125009386364,2.4,0.4
ENSG00000082684,SEMA5B,-2.3,0.0050349790906358,-2.7,0.002334130606255,2.3,2.7
ENSG00000082929,LINC01587,-2.1,0.0332933086741427,-2.5,0.0070070431381563,2.1,2.5
ENSG00000083454,P2RX5,-2.2,0.0214959312719024,0.7,0.566319402739838,2.2,0.7
ENSG00000083814,ZNF671,-2.2,0.000282682798839978,-0.8,0.275472911514967,2.2,0.8
ENSG00000083817,ZNF416,-1.8,0.0097562354778242,-0.6,0.489770239218036,1.8,0.6
ENSG00000083838,ZNF446,-1.7,0.0364389329348152,-1.4,0.375252655733938,1.7,1.4
ENSG00000084110,HAL,-2.1,0.0014578677314158,-0.6,0.544152053683848,2.1,0.6
ENSG00000085552,IGSF9,-2.3,0.0083135422667053,-2.8,0.005372294109083,2.3,2.8
ENSG00000085563,ABCB1,-1.9,0.000341343149876494,0.7,0.441991387698618,1.9,0.7
ENSG00000086991,NOX4,1.6,0.0412374635933026,-0.4,0.6650036824724,1.6,0.4
ENSG00000087008,ACOX3,-1.6,0.0044751848300003,-1.3,0.0139302603186847,1.6,1.3
ENSG00000087085,ACHE,-2.2,0.000253963276640209,0.1,0.974438983042207,2.2,0.1
ENSG00000087494,PTHLH,-2.1,0.0158392093916424,-0.5,0.575544807990182,2.1,0.5
ENSG00000088325,TPX2,-1.6,0.0087942494884001,2.5,0.0011752470857066,1.6,2.5
ENSG00000088340,FER1L4,-1.6,0.024181592869951,0.1,0.901747816017061,1.6,0.1
ENSG00000088386,SLC15A1,-3.2,0.000149599639790819,1.2,0.413975226690878,3.2,1.2
ENSG00000088926,F11,-3.7,0.000628899159781023,-1.7,0.144187260689874,3.7,1.7
ENSG00000089012,SIRPG,-2.8,3.52581537751017e-05,-0.7,0.641407016600463,2.8,0.7
ENSG00000089127,OAS1,-2.1,0.0020766725143321,-0.6,0.369483057108872,2.1,0.6
ENSG00000089163,SIRT4,-2.5,0.0086073662716693,-1.5,0.23899847101666,2.5,1.5
ENSG00000089505,CMTM1,-2.6,0.0012338301159184,-1.4,0.0815758846995628,2.6,1.4
ENSG00000089685,BIRC5,-2.1,0.0121839953063828,1.7,0.118012967745778,2.1,1.7
ENSG00000089692,LAG3,-1.6,0.0344790143488612,-0.1,0.940966189431955,1.6,0.1
ENSG00000089723,OTUB2,-2.0,0.0270546970792919,-1.9,0.0256843948124172,2.0,1.9
ENSG00000090097,PCBP4,-2.0,0.0035888740941917,-1.1,0.0951668938534342,2.0,1.1
ENSG00000090376,IRAK3,1.7,3.65269850525063e-06,1.0,0.000217425716220258,1.7,1.0
ENSG00000090382,LYZ,-1.8,0.0049037753371649,-0.5,0.557419914245644,1.8,0.5
ENSG00000090889,KIF4A,-2.2,0.0012627201443579,2.1,0.0280079671322207,2.2,2.1
ENSG00000090971,NAT14,-2.3,0.0010490334480837,0.3,0.765600161098876,2.3,0.3
ENSG00000091181,IL5RA,-2.4,0.0036267335668447,-0.5,0.602600747342759,2.4,0.5
ENSG00000091262,ABCC6,-2.6,5.304698294892351e-09,-0.7,0.28337787703663,2.6,0.7
ENSG00000091436,MAP3K20,1.7,9.33419768857207e-06,0.4,0.264863641567768,1.7,0.4
ENSG00000091536,MYO15A,-1.9,0.0118916204574388,-0.3,0.855806906659111,1.9,0.3
ENSG00000091651,ORC6,-1.5,0.016112471563616,1.5,0.104227892061471,1.5,1.5
ENSG00000091732,ZC3HC1,-1.6,0.0307799348985282,0.2,0.829817051612678,1.6,0.2
ENSG00000092009,CMA1,-4.4,2.8266091914416e-07,-2.5,0.0399700430861075,4.4,2.5
ENSG00000092098,RNF31,-2.6,4.5983577660183e-05,0.3,0.771666365664208,2.6,0.3
ENSG00000092929,UNC13D,-2.9,7.89064386038195e-06,-1.1,0.059173074712457,2.9,1.1
ENSG00000092964,DPYSL2,1.6,6.91589346752603e-07,-0.7,0.0364084619692855,1.6,0.7
ENSG00000093100,ENSG00000093100,-2.8,4.70000406434222e-05,0.7,0.641230575556889,2.8,0.7
ENSG00000094755,GABRP,-3.8,1.17631698335684e-05,1.6,0.0488111370745579,3.8,1.6
ENSG00000094963,FMO2,2.8,0.000277757195873942,-2.2,4.59020647646328e-06,2.8,2.2
ENSG00000095209,TMEM38B,1.6,0.0029416332952879,2.5,3.5786512465239e-06,1.6,2.5
ENSG00000095539,SEMA4G,-2.1,0.0017962027195722,-2.1,0.0054323901130239,2.1,2.1
ENSG00000095587,TLL2,-3.3,0.000187989896048402,-1.7,0.27073165788525,3.3,1.7
ENSG00000096996,IL12RB1,-1.8,0.0352585013534661,1.1,0.340464633443459,1.8,1.1
ENSG00000099308,MAST3,-2.1,0.000448213504563885,-0.1,0.915539104411139,2.1,0.1
ENSG00000099330,OCEL1,-1.5,0.000802066231952861,-1.4,0.121644522773166,1.5,1.4
ENSG00000099800,TIMM13,-1.7,0.000896988808945039,0.6,0.451046681008612,1.7,0.6
ENSG00000099812,MISP,-2.1,0.0250757804606722,-1.4,0.122027789840032,2.1,1.4
ENSG00000099821,POLRMT,-1.5,0.0055440138646063,-0.7,0.279235283821556,1.5,0.7
ENSG00000099834,CDHR5,-2.1,0.0080417033328298,0.4,0.824943716255276,2.1,0.4
ENSG00000099849,RASSF7,-2.5,0.000691993305832618,-3.3,6.72569900854595e-05,2.5,3.3
ENSG00000099899,TRMT2A,-2.0,2.88885678421283e-05,-0.1,0.929860998987062,2.0,0.1
ENSG00000099937,SERPIND1,-1.7,0.0211966784601713,-1.0,0.295953078710283,1.7,1.0
ENSG00000099953,MMP11,-1.5,0.0211946363026168,1.8,0.03682704634839,1.5,1.8
ENSG00000099985,OSM,-4.0,0.000139801708688799,1.4,0.27879418853812,4.0,1.4
ENSG00000100031,GGT1,-3.5,1.70114520760125e-05,-0.5,0.63912795246583,3.5,0.5
ENSG00000100055,CYTH4,-2.2,0.000121919192941124,0.4,0.658417692202478,2.2,0.4
ENSG00000100060,MFNG,-1.6,0.0178210747653885,-0.8,0.117667994359064,1.6,0.8
ENSG00000100078,PLA2G3,-2.5,0.0428866012234085,-2.8,0.0273776051004622,2.5,2.8
ENSG00000100079,LGALS2,-2.6,0.0071830546382565,-1.2,0.28124652072756,2.6,1.2
ENSG00000100162,CENPM,-2.6,0.00038037944134024,0.2,0.911736778847885,2.6,0.2
ENSG00000100191,SLC5A4,-2.4,0.0134886450803028,-2.7,0.000554752205794153,2.4,2.7
ENSG00000100197,CYP2D6,-3.4,2.50083308243296e-05,-2.2,0.0747377099140151,3.4,2.2
ENSG00000100234,TIMP3,1.5,0.000704978557899867,-0.8,0.0056321467216563,1.5,0.8
ENSG00000100242,SUN2,-1.9,8.34893030414598e-05,-0.8,0.245396855637159,1.9,0.8
ENSG00000100258,LMF2,-1.7,0.000295936274620359,0.1,0.930596062000365,1.7,0.1
ENSG00000100276,RASL10A,-3.1,0.0031949655115737,-2.2,0.110587464118625,3.1,2.2
ENSG00000100288,CHKB,-1.5,0.0098120511439289,-0.3,0.774490955947314,1.5,0.3
ENSG00000100299,ARSA,-2.4,8.96956096178704e-06,0.6,0.537375021016097,2.4,0.6
ENSG00000100351,GRAP2,-1.6,0.0140679792984848,-1.7,0.000915768026511179,1.6,1.7
ENSG00000100359,SGSM3,-2.3,0.0210760743656401,-0.6,0.730221438213347,2.3,0.6
ENSG00000100365,NCF4,-1.8,0.0435891084206986,0.5,0.558964652520511,1.8,0.5
ENSG00000100385,IL2RB,-2.1,0.0120734471101041,-2.1,0.000603454476908508,2.1,2.1
ENSG00000100413,POLR3H,-1.7,0.0019241580209079,-1.2,0.0818158424148572,1.7,1.2
ENSG00000100417,PMM1,-1.7,0.000853681731270475,-1.7,0.0071869052118693,1.7,1.7
ENSG00000100448,CTSG,-2.6,0.001243067127251,-2.3,0.0343913653521521,2.6,2.3
ENSG00000100450,GZMH,-2.5,0.0110954008947924,-0.2,0.921384417599139,2.5,0.2
ENSG00000100490,CDKL1,-1.5,0.0018417850447849,-0.6,0.385798320260724,1.5,0.6
ENSG00000100565,LRRC74A,-2.2,0.029899837768151,-1.3,0.324394177331812,2.2,1.3
ENSG00000100577,GSTZ1,-1.7,0.023923893671979,-0.7,0.480601576928137,1.7,0.7
ENSG00000100583,SAMD15,-1.8,0.0073042566885161,1.4,0.105355915130883,1.8,1.4
ENSG00000100625,SIX4,2.1,0.000505002950168778,1.3,0.073880590498341,2.1,1.3
ENSG00000100652,SLC10A1,-2.0,0.0212833680621595,-1.6,0.0539147475876973,2.0,1.6
ENSG00000100678,SLC8A3,-2.3,9.83056218347226e-05,-1.6,0.0813686314413492,2.3,1.6
ENSG00000100726,TELO2,-2.4,0.000468200077204337,-0.4,0.773980415689762,2.4,0.4
ENSG00000100842,EFS,-1.6,0.031643134693826,-0.2,0.862806873296053,1.6,0.2
ENSG00000100884,CPNE6,-2.6,0.000712068451261718,-0.6,0.663316114959986,2.6,0.6
ENSG00000100889,PCK2,-1.9,0.0077283154122672,-0.8,0.222001751303359,1.9,0.8
ENSG00000100985,MMP9,-2.2,0.029667946654827,1.8,0.183407804339351,2.2,1.8
ENSG00000101049,SGK2,-1.8,0.0016288127622664,0.9,0.368809565550537,1.8,0.9
ENSG00000101098,RIMS4,-2.5,0.0486418437069267,-0.7,0.651053033860368,2.5,0.7
ENSG00000101194,SLC17A9,-1.6,0.0097661115924537,1.8,0.0154218955891811,1.6,1.8
ENSG00000101213,PTK6,-1.9,0.010105867024424,0.4,0.737870641996258,1.9,0.4
ENSG00000101216,GMEB2,-1.9,0.0017296104669578,-0.9,0.16600867008036,1.9,0.9
ENSG00000101236,RNF24,1.5,0.000242372495931118,0.7,0.335943244438458,1.5,0.7
ENSG00000101276,SLC52A3,-1.8,0.0184524074363204,-1.3,0.268945568064164,1.8,1.3
ENSG00000101342,TLDC2,-1.6,0.0042012137057057,-0.2,0.860860609590073,1.6,0.2
ENSG00000101400,SNTA1,-1.8,0.0055965497603186,1.1,0.27116492273608,1.8,1.1
ENSG00000101412,E2F1,-3.0,0.00021200956043375,-0.5,0.734724462124229,3.0,0.5
ENSG00000101445,PPP1R16B,-1.8,0.0074703903559722,-1.7,6.73572526669733e-05,1.8,1.7
ENSG00000101460,MAP1LC3A,-1.9,0.004182130331744,-0.9,0.460694798547362,1.9,0.9
ENSG00000101624,CEP76,1.5,0.0202858111928532,-0.5,0.116003530518518,1.5,0.5
ENSG00000101680,LAMA1,-2.6,6.90450607022718e-05,0.8,0.430443999206861,2.6,0.8
ENSG00000101958,GLRA2,-2.7,0.0032061496297965,-0.9,0.611203939759303,2.7,0.9
ENSG00000101986,ABCD1,-1.9,0.042575405943509,-0.6,0.625374979058958,1.9,0.6
ENSG00000102001,CACNA1F,-3.0,0.0019544781536357,-1.1,0.336693936831898,3.0,1.1
ENSG00000102024,PLS3,1.5,8.365758270648e-07,0.4,0.183750085841953,1.5,0.4
ENSG00000102043,MTMR8,-1.7,0.0073963008248782,-0.9,0.275034880405163,1.7,0.9
ENSG00000102048,ASB9,-2.1,0.0068223478546587,-1.5,0.024468084517389,2.1,1.5
ENSG00000102096,PIM2,-2.6,0.000656792303813661,0.4,0.627448897339607,2.6,0.4
ENSG00000102125,TAZ,-1.7,0.0186234372922247,-0.4,0.578750702030088,1.7,0.4
ENSG00000102221,JADE3,1.9,0.000253387639833719,-0.1,0.888324025634585,1.9,0.1
ENSG00000102409,BEX4,1.6,0.000691369159481957,0.5,0.466363481209675,1.6,0.5
ENSG00000102547,CAB39L,1.6,0.0089238062355225,-0.9,0.0215037530113281,1.6,0.9
ENSG00000102755,FLT1,1.7,1.37741949117757e-05,0.7,0.0957185598176019,1.7,0.7
ENSG00000102760,RGCC,1.8,0.0010777159789365,-0.5,0.516273747688017,1.8,0.5
ENSG00000102796,DHRS12,-1.6,0.0013515908251749,-1.8,0.0063034798621397,1.6,1.8
ENSG00000102870,ZNF629,-1.8,0.000957293578132261,-0.7,0.174152988842892,1.8,0.7
ENSG00000102871,TRADD,-1.7,0.0021259877052644,-0.1,0.892456011582739,1.7,0.1
ENSG00000102878,HSF4,-1.9,0.0060900510115237,-0.5,0.641792242865688,1.9,0.5
ENSG00000102879,CORO1A,-2.2,0.0089714521522101,0.4,0.808372166812643,2.2,0.4
ENSG00000102886,GDPD3,-1.8,0.0172903753582176,-0.9,0.457094218210404,1.8,0.9
ENSG00000102904,TSNAXIP1,-2.3,0.0346501602990113,0.9,0.448929898851208,2.3,0.9
ENSG00000102934,PLLP,-2.0,0.0032615626131132,-1.4,0.0118163051440577,2.0,1.4
ENSG00000102962,CCL22,-2.3,0.0167717958106234,-2.6,0.0022573049653774,2.3,2.6
ENSG00000102984,ZNF821,-2.5,1.13926163158116e-05,-0.3,0.782309198170935,2.5,0.3
ENSG00000102996,MMP15,-2.6,1.89320243859443e-06,-0.8,0.326351430295388,2.6,0.8
ENSG00000103005,USB1,1.5,0.0086341321255347,0.5,0.532109039733549,1.5,0.5
ENSG00000103024,NME3,-1.7,0.0013007021856238,0.3,0.786154964400188,1.7,0.3
ENSG00000103148,NPRL3,-1.5,0.0054668849070743,-0.8,0.138209237552243,1.5,0.8
ENSG00000103168,TAF1C,-2.1,0.000397478291828199,-0.6,0.436031344365817,2.1,0.6
ENSG00000103174,NAGPA,-1.7,0.0050089432236344,0.2,0.86044486268752,1.7,0.2
ENSG00000103184,SEC14L5,-2.4,0.0066039077027558,-0.9,0.553092113259436,2.4,0.9
ENSG00000103196,CRISPLD2,1.5,0.0075841212789417,0.9,0.0193745034192079,1.5,0.9
ENSG00000103245,CIAO3,-1.7,0.0054380170845192,0.7,0.472802616447679,1.7,0.7
ENSG00000103253,HAGHL,-2.1,0.0226382377758549,0.3,0.860986935922112,2.1,0.3
ENSG00000103316,CRYM,-2.1,0.0067140583343365,-0.4,0.777930760403619,2.1,0.4
ENSG00000103490,PYCARD,-1.7,0.0061673197725613,0.5,0.524779269573232,1.7,0.5
ENSG00000103495,MAZ,-2.0,1.79168287573258e-06,-0.6,0.443875758395988,2.0,0.6
ENSG00000103522,IL21R,-2.8,0.000857641623401831,-0.8,0.457090852197112,2.8,0.8
ENSG00000103932,RPAP1,-1.9,1.09969349812311e-05,0.5,0.580271324006644,1.9,0.5
ENSG00000104044,OCA2,-2.9,0.0080521456862481,-0.8,0.4329374333063,2.9,0.8
ENSG00000104221,BRF2,-2.3,0.0176792598214556,-1.4,0.250223212232823,2.3,1.4
ENSG00000104290,FZD3,1.8,2.27030402954746e-05,0.2,0.792007787842897,1.8,0.2
ENSG00000104375,STK3,1.5,0.000106974116337758,0.5,0.171757056882107,1.5,0.5
ENSG00000104415,CCN4,1.8,0.0016843583530422,2.8,7.399133299196151e-09,1.8,2.8
ENSG00000104518,GSDMD,-1.9,9.25145116190434e-06,0.2,0.776764505556533,1.9,0.2
ENSG00000104522,GFUS,-1.6,0.0019118297834925,1.8,0.0047541653850574,1.6,1.8
ENSG00000104524,PYCR3,-2.3,0.0040863484993536,-2.6,0.0245146472355863,2.3,2.6
ENSG00000104611,SH2D4A,-1.8,0.0039522780508258,-0.8,0.302868650834071,1.8,0.8
ENSG00000104765,BNIP3L,1.8,1.19799301405103e-06,0.6,0.0356497808626608,1.8,0.6
ENSG00000104835,SARS2,-2.6,6.47137785623668e-05,0.2,0.931321964065691,2.6,0.2
ENSG00000104848,KCNA7,-2.6,0.0085562352709646,-0.8,0.500975408360432,2.6,0.8
ENSG00000104866,PPP1R37,-2.2,0.000201247844910644,0.3,0.821130158708629,2.2,0.3
ENSG00000104883,PEX11G,-3.7,5.21630654413632e-06,-0.3,0.83705305987861,3.7,0.3
ENSG00000104921,FCER2,-2.7,0.0055742384435767,0.2,0.937418051158371,2.7,0.2
ENSG00000105011,ASF1B,-2.0,0.0045869496605105,-1.3,0.317740723853139,2.0,1.3
ENSG00000105122,RASAL3,-2.9,0.000652224887682842,-0.4,0.768776347807062,2.9,0.4
ENSG00000105173,CCNE1,-1.6,0.0077461845916956,1.8,0.117749394490342,1.6,1.8
ENSG00000105204,DYRK1B,-1.7,0.0347656905325171,-0.7,0.499746596891502,1.7,0.7
ENSG00000105289,TJP3,-2.0,0.0126968092873373,0.6,0.511849151834718,2.0,0.6
ENSG00000105355,PLIN3,-1.6,0.0271371699626402,0.9,0.351406535913658,1.6,0.9
ENSG00000105366,SIGLEC8,-1.8,0.0219149548158613,-2.2,0.0353996648363845,1.8,2.2
ENSG00000105369,CD79A,-2.2,0.010586878993384,0.9,0.531748456354038,2.2,0.9
ENSG00000105374,NKG7,-2.5,7.24263022873726e-05,-1.6,0.0129633254926398,2.5,1.6
ENSG00000105427,CNFN,-1.6,0.0321191315114807,-0.5,0.801797963945025,1.6,0.5
ENSG00000105429,MEGF8,-1.8,0.0033198116643613,-0.9,0.0951126854111076,1.8,0.9
ENSG00000105516,DBP,-1.9,0.0063613307863889,-2.1,0.000291434170912549,1.9,2.1
ENSG00000105519,CAPS,-2.1,0.0025677041508129,-0.2,0.876647368587961,2.1,0.2
ENSG00000105523,FAM83E,-1.8,0.0181027382892195,-2.0,0.158232015508307,1.8,2.0
ENSG00000105607,GCDH,-1.5,0.0223484090955317,-0.1,0.96182599530084,1.5,0.1
ENSG00000105613,MAST1,-1.9,0.0265529868991704,1.1,0.39612884691804,1.9,1.1
ENSG00000105662,CRTC1,-2.2,0.000105020071503318,-0.2,0.865332791745926,2.2,0.2
ENSG00000105676,ARMC6,-2.2,2.24933994142883e-05,-0.6,0.550857115942386,2.2,0.6
ENSG00000105699,LSR,-2.0,0.0064631125333118,0.6,0.268599640304097,2.0,0.6
ENSG00000105726,ATP13A1,-1.5,5.11062194113322e-05,0.4,0.549644320374371,1.5,0.4
ENSG00000105738,SIPA1L3,-2.1,5.37941527770902e-05,-1.5,6.5832485921127e-06,2.1,1.5
ENSG00000105755,ETHE1,-2.1,3.33141430865546e-05,-0.1,0.911879359989053,2.1,0.1
ENSG00000105835,NAMPT,1.8,0.000323192262832716,1.7,0.0015481803764484,1.8,1.7
ENSG00000105889,STEAP1B,-2.6,0.0014855243727545,0.6,0.560196895210181,2.6,0.6
ENSG00000105982,RNF32,-1.5,2.38175207936849e-05,-1.4,0.0286338441957216,1.5,1.4
ENSG00000106003,LFNG,-1.7,0.0071074187964235,-0.9,0.181584565922043,1.7,0.9
ENSG00000106009,BRAT1,-1.6,0.0070791507585593,-0.1,0.892430203216251,1.6,0.1
ENSG00000106012,IQCE,-1.7,0.000521598274412368,-1.2,0.117529547138894,1.7,1.2
ENSG00000106069,CHN2,-2.5,0.000930143365883834,-0.9,0.153273238958995,2.5,0.9
ENSG00000106113,CRHR2,-2.0,0.0425526811628005,-2.6,0.0176705363468876,2.0,2.6
ENSG00000106125,MINDY4,-1.8,0.0215811132786796,-1.1,0.0901247450878424,1.8,1.1
ENSG00000106336,FBXO24,-2.9,0.0076017528243543,-1.2,0.34730869531199,2.9,1.2
ENSG00000106341,PPP1R17,-2.2,0.0252988464631506,-1.9,0.0538883638937249,2.2,1.9
ENSG00000106404,CLDN15,-2.1,0.00225493924053,0.5,0.558924151764036,2.1,0.5
ENSG00000106462,EZH2,-1.8,0.0028876700013534,1.2,0.0101345921318644,1.8,1.2
ENSG00000106479,ZNF862,-1.9,0.0032406947052158,-1.1,0.0429771174444874,1.9,1.1
ENSG00000106536,POU6F2,-2.6,0.0227545756952424,-0.6,0.702380302295229,2.6,0.6
ENSG00000106789,CORO2A,-1.9,0.0028383567814799,-0.3,0.576030913881096,1.9,0.3
ENSG00000106952,TNFSF8,-1.8,0.0157962862043557,-1.0,0.283511493350167,1.8,1.0
ENSG00000107099,DOCK8,-1.6,0.0013829784306995,0.1,0.866411859100694,1.6,0.1
ENSG00000107147,KCNT1,-3.0,0.0044106805409601,-0.4,0.828122837742517,3.0,0.4
ENSG00000107282,APBA1,-1.6,0.0044868647225392,-0.6,0.365695499515687,1.6,0.6
ENSG00000107518,ATRNL1,1.9,0.0011740614774735,0.3,0.825095115287614,1.9,0.3
ENSG00000107611,CUBN,-1.8,0.000241656062644101,-1.1,0.10674756723073,1.8,1.1
ENSG00000107821,KAZALD1,-3.4,7.83636460193692e-06,-0.2,0.921629539416579,3.4,0.2
ENSG00000107954,NEURL1,-2.4,0.0030182884370715,-3.3,1.51065745092944e-05,2.4,3.3
ENSG00000108242,CYP2C18,-1.9,0.0438972239818948,-0.8,0.597713677825366,1.9,0.8
ENSG00000108244,KRT23,-3.6,0.000328347293330893,1.3,0.300616399341139,3.6,1.3
ENSG00000108352,RAPGEFL1,-1.6,0.0141823904182848,-0.4,0.701576598738437,1.6,0.4
ENSG00000108405,P2RX1,-1.9,0.0025227326368748,-0.9,0.267940086252878,1.9,0.9
ENSG00000108515,ENO3,-2.0,0.000626719413383578,-1.1,0.363759754839481,2.0,1.1
